epoch       recall      precision   f1_score    train_loss  val_loss    lr          
58          0.463675    0.478266    0.470857    1.658863    2.378167    0.006425    
59          0.457114    0.472199    0.464534    1.644180    2.388155    0.006356    
60          0.452448    0.465537    0.458899    1.631636    2.391578    0.006288    
61          0.453557    0.471256    0.462237    1.615979    2.413367    0.006219    
62          0.459035    0.476411    0.467562    1.602618    2.421691    0.006150    
63          0.456453    0.468502    0.462399    1.594985    2.412394    0.006081    
64          0.460251    0.475889    0.467939    1.574917    2.422350    0.006013    
65          0.458520    0.471689    0.465011    1.563803    2.429759    0.005944    
66          0.461743    0.474740    0.468151    1.556631    2.400797    0.005875    
67          0.456926    0.469368    0.463063    1.536667    2.431227    0.005806    
68          0.459257    0.478409    0.468638    1.531912    2.437843    0.005737    
69          0.463664    0.471256    0.467429    1.519909    2.411078    0.005669    
70          0.460703    0.475733    0.468098    1.506988    2.409032    0.005600    
71          0.456289    0.470260    0.463169    1.495242    2.447640    0.005531    
72          0.461365    0.469284    0.465291    1.484509    2.435489    0.005463    
73          0.458280    0.472688    0.465373    1.459973    2.445768    0.005394    
74          0.456166    0.476321    0.466026    1.459255    2.476234    0.005325    
75          0.459282    0.467546    0.463377    1.446515    2.464493    0.005256    
76          0.454500    0.467983    0.461143    1.432967    2.481079    0.005188    
77          0.455710    0.471601    0.463519    1.423798    2.494901    0.005119    
78          0.456145    0.471448    0.463670    1.412595    2.491912    0.005050    
79          0.455929    0.470029    0.462872    1.401477    2.502642    0.004981    
80          0.455942    0.471127    0.463410    1.394573    2.500885    0.004913    
81          0.452905    0.472604    0.462544    1.384067    2.504263    0.004844    
82          0.455329    0.474808    0.464864    1.370780    2.504827    0.004775    
83          0.451856    0.467198    0.459399    1.362078    2.518953    0.004706    
84          0.456306    0.463633    0.459940    1.344164    2.523589    0.004638    
85          0.454627    0.466983    0.460722    1.345554    2.538667    0.004569    
86          0.455149    0.466511    0.460760    1.329197    2.523891    0.004500    
87          0.457836    0.466267    0.462013    1.312859    2.548154    0.004431    
