epoch       recall      precision   f1_score    train_loss  val_loss    lr          
34          0.450593    0.465184    0.457772    2.074731    2.291180    0.008075    
35          0.458877    0.467724    0.463258    2.049922    2.317949    0.008006    
36          0.453181    0.458950    0.456047    2.031977    2.311105    0.007938    
37          0.456682    0.467342    0.461950    2.007367    2.315920    0.007869    
38          0.458066    0.472479    0.465161    1.990509    2.314214    0.007800    
39          0.455567    0.474300    0.464745    1.977373    2.312209    0.007731    
40          0.454151    0.466139    0.460067    1.951111    2.296027    0.007663    
41          0.460568    0.474498    0.467429    1.932820    2.305733    0.007594    
42          0.454599    0.479088    0.466522    1.913267    2.349772    0.007525    
43          0.454888    0.476952    0.465659    1.895229    2.358663    0.007456    
44          0.458724    0.478938    0.468613    1.884205    2.335648    0.007388    
45          0.452431    0.473937    0.462934    1.862460    2.343803    0.007319    
46          0.463207    0.475207    0.469131    1.842619    2.310689    0.007250    
47          0.461320    0.473058    0.467115    1.822284    2.309233    0.007181    
48          0.454302    0.475540    0.464678    1.809689    2.346978    0.007112    
49          0.462591    0.475139    0.468781    1.792203    2.298988    0.007044    
50          0.454840    0.470409    0.462494    1.774148    2.341070    0.006975    
51          0.454743    0.469986    0.462238    1.759471    2.364279    0.006906    
52          0.456542    0.474408    0.465304    1.739710    2.365137    0.006838    
53          0.452921    0.478222    0.465228    1.729058    2.370998    0.006769    
54          0.461692    0.472276    0.466924    1.717100    2.315186    0.006700    
55          0.466737    0.483184    0.474818    1.703890    2.320633    0.006631    
56          0.453276    0.470476    0.461716    1.685868    2.354988    0.006562    
57          0.462533    0.479817    0.471016    1.670020    2.339474    0.006494    
58          0.460218    0.477773    0.468831    1.662375    2.373437    0.006425    
59          0.461723    0.479949    0.470660    1.646354    2.366096    0.006356    
60          0.459013    0.471473    0.465160    1.634454    2.356630    0.006288    
61          0.455850    0.470997    0.463300    1.621190    2.381265    0.006219    
62          0.456517    0.474018    0.465103    1.602042    2.404903    0.006150    
63          0.459169    0.474226    0.466576    1.591405    2.388480    0.006081    
64          0.463368    0.476720    0.469950    1.579428    2.385907    0.006013    
65          0.460640    0.470941    0.465734    1.572636    2.384013    0.005944    
66          0.465798    0.479302    0.472454    1.553995    2.392875    0.005875    
67          0.461846    0.473646    0.467672    1.545678    2.398555    0.005806    
68          0.455871    0.476935    0.466165    1.527505    2.422264    0.005737    
69          0.462965    0.473043    0.467950    1.517257    2.403082    0.005669    
70          0.464401    0.481564    0.472827    1.510313    2.390830    0.005600    
71          0.460296    0.473850    0.466974    1.493805    2.419329    0.005531    
72          0.454706    0.467305    0.460919    1.485333    2.427581    0.005463    
73          0.457710    0.468473    0.463029    1.465143    2.448106    0.005394    
74          0.459927    0.474325    0.467015    1.457847    2.443178    0.005325    
75          0.464974    0.470641    0.467790    1.448454    2.418659    0.005256    
76          0.460731    0.476673    0.468567    1.432079    2.445283    0.005188    
77          0.464682    0.477350    0.470931    1.421081    2.427805    0.005119    
78          0.462595    0.477382    0.469872    1.415403    2.471610    0.005050    
79          0.465545    0.479158    0.472254    1.401736    2.449938    0.004981    
80          0.454232    0.467789    0.460911    1.393717    2.474363    0.004913    
81          0.453448    0.472823    0.462933    1.379289    2.484989    0.004844    
82          0.456743    0.472251    0.464367    1.375273    2.455154    0.004775    
83          0.460724    0.475047    0.467776    1.359422    2.461844    0.004706    
84          0.459417    0.465255    0.462318    1.345178    2.479500    0.004638    
85          0.454336    0.465642    0.459920    1.343493    2.500677    0.004569    
