epoch       recall      precision   f1_score    train_loss  val_loss    lr          
72          0.481685    0.491733    0.486657    1.397141    2.338611    0.005463    
73          0.474024    0.488278    0.481045    1.386870    2.379192    0.005394    
74          0.477115    0.494129    0.485473    1.371918    2.373715    0.005325    
75          0.476390    0.488385    0.482313    1.354988    2.355091    0.005256    
76          0.477566    0.490824    0.484104    1.341846    2.374612    0.005188    
77          0.478033    0.496092    0.486895    1.325855    2.366476    0.005119    
78          0.476604    0.487247    0.481866    1.315139    2.376411    0.005050    
79          0.478023    0.493419    0.485599    1.299451    2.382005    0.004981    
80          0.478133    0.491590    0.484768    1.283251    2.371651    0.004913    
81          0.476968    0.494418    0.485536    1.274385    2.412633    0.004844    
82          0.473117    0.490529    0.481666    1.260607    2.419058    0.004775    
83          0.472491    0.485139    0.478731    1.245490    2.436478    0.004706    
84          0.473675    0.488669    0.481055    1.229748    2.437650    0.004638    
85          0.470786    0.485750    0.478151    1.220621    2.448853    0.004569    
86          0.478909    0.491359    0.485054    1.208895    2.403828    0.004500    
87          0.471194    0.483636    0.477334    1.199233    2.458091    0.004431    
88          0.471960    0.483421    0.477621    1.185573    2.443598    0.004363    
89          0.467907    0.486853    0.477192    1.171886    2.508445    0.004294    
90          0.474742    0.484167    0.479408    1.157094    2.471216    0.004225    
91          0.479570    0.488784    0.484133    1.142340    2.472904    0.004156    
