epoch       recall      precision   f1_score    train_loss  val_loss    lr          
60          0.452019    0.463117    0.457501    1.832276    2.364251    0.006288    
61          0.456346    0.469354    0.462758    1.819313    2.359449    0.006219    
62          0.455661    0.465838    0.460693    1.798341    2.333829    0.006150    
63          0.452606    0.466495    0.459445    1.790640    2.361878    0.006081    
64          0.446604    0.454263    0.450401    1.782269    2.387478    0.006013    
65          0.451142    0.467373    0.459114    1.768191    2.367096    0.005944    
66          0.454851    0.470327    0.462460    1.754436    2.356799    0.005875    
67          0.453827    0.464361    0.459033    1.751055    2.368548    0.005806    
68          0.448104    0.462997    0.455429    1.734287    2.394698    0.005737    
69          0.445557    0.462152    0.453703    1.718729    2.409002    0.005669    
70          0.449687    0.463444    0.456462    1.712330    2.406467    0.005600    
71          0.447568    0.464953    0.456095    1.706937    2.389459    0.005531    
72          0.453746    0.461237    0.457461    1.695445    2.383905    0.005463    
73          0.455160    0.462174    0.458640    1.680443    2.387636    0.005394    
74          0.448230    0.458957    0.453530    1.667790    2.426689    0.005325    
75          0.447871    0.460462    0.454079    1.656526    2.443946    0.005256    
76          0.446139    0.459708    0.452822    1.645033    2.434495    0.005188    
77          0.444771    0.453714    0.449198    1.635868    2.412543    0.005119    
78          0.449847    0.463622    0.456631    1.625762    2.441275    0.005050    
79          0.452058    0.460477    0.456229    1.623648    2.417678    0.004981    
80          0.453163    0.466268    0.459622    1.610446    2.419205    0.004913    
81          0.450862    0.458150    0.454476    1.596255    2.409861    0.004844    
82          0.450340    0.461572    0.455887    1.584477    2.429796    0.004775    
83          0.449972    0.463952    0.456855    1.583349    2.429327    0.004706    
84          0.448001    0.458064    0.452977    1.574268    2.453654    0.004638    
85          0.446288    0.458395    0.452260    1.563434    2.431955    0.004569    
86          0.451588    0.460049    0.455780    1.548512    2.457355    0.004500    
87          0.448203    0.458819    0.453449    1.541394    2.460643    0.004431    
88          0.450966    0.457887    0.454400    1.531176    2.442275    0.004363    
89          0.454520    0.462781    0.458613    1.528316    2.427451    0.004294    
90          0.448068    0.457952    0.452956    1.515443    2.460638    0.004225    
91          0.452540    0.454853    0.453693    1.505925    2.467747    0.004156    
