epoch       recall      precision   f1_score    train_loss  val_loss    lr          
50          0.463594    0.477871    0.470624    1.779780    2.319414    0.006975    
51          0.463282    0.480333    0.471654    1.751942    2.345094    0.006906    
52          0.456072    0.468053    0.461985    1.741741    2.351781    0.006838    
53          0.462673    0.479770    0.471066    1.735590    2.340976    0.006769    
54          0.454443    0.465441    0.459876    1.716876    2.346052    0.006700    
55          0.468050    0.482207    0.475023    1.705947    2.317567    0.006631    
56          0.463630    0.476690    0.470070    1.681418    2.339124    0.006562    
57          0.466827    0.482780    0.474669    1.675530    2.326956    0.006494    
58          0.461553    0.474931    0.468146    1.663335    2.367721    0.006425    
59          0.462207    0.475986    0.468996    1.641098    2.369888    0.006356    
60          0.460073    0.469198    0.464590    1.633404    2.363801    0.006288    
61          0.455895    0.473877    0.464712    1.617612    2.399944    0.006219    
62          0.460928    0.479270    0.469920    1.598539    2.379052    0.006150    
63          0.459307    0.472401    0.465762    1.586806    2.408174    0.006081    
64          0.458777    0.470589    0.464608    1.578322    2.398532    0.006013    
65          0.465101    0.479649    0.472263    1.567884    2.387451    0.005944    
66          0.461539    0.472761    0.467083    1.557189    2.396889    0.005875    
67          0.462494    0.474577    0.468457    1.544710    2.421075    0.005806    
68          0.459248    0.476992    0.467952    1.526418    2.429654    0.005737    
69          0.465947    0.476906    0.471363    1.513267    2.424748    0.005669    
70          0.461201    0.473949    0.467488    1.506566    2.403084    0.005600    
71          0.459739    0.469504    0.464570    1.497670    2.434127    0.005531    
72          0.456144    0.469041    0.462502    1.479448    2.436952    0.005463    
73          0.457142    0.471488    0.464204    1.469202    2.446301    0.005394    
74          0.456127    0.473184    0.464499    1.459870    2.473907    0.005325    
75          0.461968    0.473716    0.467768    1.443364    2.442337    0.005256    
76          0.462681    0.477063    0.469762    1.427420    2.466591    0.005188    
77          0.462430    0.478925    0.470533    1.423762    2.448693    0.005119    
78          0.462300    0.473096    0.467636    1.416515    2.448999    0.005050    
79          0.456589    0.468911    0.462668    1.398253    2.473822    0.004981    
80          0.457428    0.469079    0.463180    1.396082    2.471125    0.004913    
81          0.459740    0.474194    0.466855    1.381755    2.489265    0.004844    
82          0.456238    0.464945    0.460550    1.366252    2.493459    0.004775    
83          0.456672    0.475197    0.465750    1.361512    2.486425    0.004706    
84          0.461786    0.475059    0.468329    1.352593    2.479399    0.004638    
85          0.451795    0.462222    0.456949    1.344370    2.522456    0.004569    
